primaryTitle,startYear,numVotes,averageRating
Dolls,2002,18023,7.5
Day of the Wacko,2002,13479,8.1
Don't Move,2004,8971,7.0
Saathiya,2002,9666,6.8
The Notebook,2004,698700,7.8
Garden State,2004,228320,7.4
Girl with a Pearl Earring,2003,84709,6.9
Baghban,2003,19077,7.4
Something's Gotta Give,2003,140363,6.8
Eternal Sunshine of the Spotless Mind,2004,1191720,8.3
Being Julia,2004,13430,7.0
50 First Dates,2004,419066,6.8
A Very Long Engagement,2004,78183,7.6
Last Life in the Universe,2003,11969,7.4
Latter Days,2003,19564,7.1
The Best of Youth,2003,28599,8.4
Head-On,2004,61197,7.8
The Classic,2003,11023,7.7
An Unfinished Life,2005,36515,7.0
The Twilight Samurai,2002,27213,8.0
Cinderella Man,2005,210393,8.0
Facing Windows,2003,12220,7.2
Five Times Two,2004,10855,6.6
A Home at the End of the World,2004,14386,6.6
King Kong,2005,473164,7.2
The Terminal,2004,540054,7.4
Kinsey,2004,52742,7.0
Lymelife,2008,14800,6.8
Love Me If You Dare,2003,74538,7.5
Okkadu,2003,11703,8.0
Hungama,2003,19301,7.6
In Your Name,2003,22770,7.2
"Spring, Summer, Fall, Winter... and Spring",2003,91303,8.0
Sideways,2004,218104,7.5
Tristan + Isolde,2006,56415,6.8
Closer,2004,252072,7.1
Ladies in Lavender,2004,13776,7.0
Dear Frankie,2004,23157,7.6
Hum Tum,2004,16285,7.0
The Merchant of Venice,2004,40205,7.0
Goal! The Dream Begins,2005,69177,6.7
The Place Promised in Our Early Days,2004,16297,6.8
Somersault,2004,8648,6.7
Before Sunset,2004,318447,8.1
My Summer of Love,2004,23107,6.7
Saving Face,2004,15480,7.4
The Music Man,2007,10012,7.5
Hitch,2005,351132,6.6
The Constant Gardener,2005,156387,7.3
Brokeback Mountain,2005,420602,7.7
A Lot Like Love,2005,73810,6.6
Mozart and the Whale,2005,9683,6.7
Wedding Crashers,2005,401131,7.0
Memoirs of a Geisha,2005,173799,7.3
The Consequences of Love,2004,20853,7.4
A Good Year,2006,107725,6.9
"Paris, Je T'aime",2006,76587,7.2
Little Children,2006,122434,7.5
The 40-Year-Old Virgin,2005,506094,7.1
Barefoot,2005,11654,7.1
The Edukators,2004,33141,7.4
Last Holiday,2006,43152,6.6
